id,publication_year,cited_by_count,author_ids
https://openalex.org/W4206418986,2021,18,"['A5100629307', 'A5084018235', 'A5057851690', 'A5100425720', 'A5039205261', 'A5068508539']"
https://openalex.org/W4283836098,2022,13,"['A5063766667', 'A5076977708', 'A5000067757']"
https://openalex.org/W4297903371,2022,12,"['A5087645277', 'A5070270738', 'A5102933639', 'A5058219030', 'A5100659937', 'A5022993444', 'A5004015961', 'A5034362571', 'A5045843576']"
https://openalex.org/W4313398963,2022,12,"['A5017817734', 'A5068508539', 'A5002364120']"
https://openalex.org/W2158082591,2006,35,"['A5035995203', 'A5015520559', 'A5024087833']"
https://openalex.org/W1857687265,2007,32,"['A5070714231', 'A5024087833', 'A5035995203']"
https://openalex.org/W2150361938,2007,32,"['A5078971564', 'A5068508539']"
https://openalex.org/W3125191011,2009,32,"['A5088342274', 'A5102806679', 'A5024087833', 'A5022665178', 'A5021543505', 'A5065017811']"
https://openalex.org/W2110626398,2011,27,"['A5040793388', 'A5087088138']"
https://openalex.org/W3124776878,2010,27,"['A5091434670', 'A5084711329', 'A5046937064', 'A5024087833']"
https://openalex.org/W1502167140,2013,24,"['A5024087833', 'A5012804414']"
https://openalex.org/W2511623037,2015,24,"['A5053850863', 'A5002288369', 'A5040564747', 'A5076924886', 'A5075825791', 'A5068508539']"
https://openalex.org/W2750012313,2017,23,"['A5022812952', 'A5060256587']"
https://openalex.org/W2804226884,2018,21,"['A5053832932', 'A5086144303', 'A5010241029', 'A5015190058', 'A5073525862', 'A5002034958', 'A5040821463']"
https://openalex.org/W2804677078,2018,21,"['A5082462234', 'A5046422522', 'A5003714034', 'A5068508539']"
https://openalex.org/W2907143236,2019,21,"['A5005010688', 'A5035425698', 'A5014667705', 'A5011191505', 'A5029577704', 'A5090421211', 'A5003496327']"
https://openalex.org/W2512887556,2016,20,"['A5064367759', 'A5086869552', 'A5014997892', 'A5057786199']"
https://openalex.org/W3008859406,2020,20,"['A5023529737', 'A5067619601', 'A5063766667']"
https://openalex.org/W3127330759,2020,20,"['A5070524694', 'A5051096025', 'A5066948589', 'A5024087833']"
https://openalex.org/W3032653508,2020,19,"['A5029563909', 'A5070767948', 'A5060931546', 'A5088517824', 'A5076852435']"
https://openalex.org/W4220777523,2022,11,"['A5046167284', 'A5015816708', 'A5108061846', 'A5067816571', 'A5059048502', 'A5036140974', 'A5040821463', 'A5002034958']"
https://openalex.org/W4226511152,2022,11,"['A5011820318', 'A5109923159']"
https://openalex.org/W4287890998,2022,11,"['A5052054636', 'A5052171928', 'A5061878694', 'A5100725604', 'A5062322499', 'A5087088138']"
https://openalex.org/W2100663777,1994,40,"['A5024087833', 'A5061491584']"
https://openalex.org/W2106007259,2003,36,"['A5024087833', 'A5081252843']"
https://openalex.org/W2096283099,2006,33,['A5011820318']
https://openalex.org/W2185870924,2011,24,"['A5109250040', 'A5002809454', 'A5046006076']"
https://openalex.org/W2119807975,2012,22,"['A5017127299', 'A5102786638', 'A5050477887', 'A5024087833']"
https://openalex.org/W2806636093,2018,20,"['A5076896263', 'A5036504320', 'A5079247995', 'A5004383880', 'A5024294331', 'A5072366997', 'A5024087833', 'A5075424762']"
https://openalex.org/W2889699743,2018,20,"['A5005471354', 'A5024150057', 'A5046006076', 'A5087088138', 'A5025255782']"
https://openalex.org/W2409006008,2016,19,"['A5103760053', 'A5091272738', 'A5087088138']"
https://openalex.org/W2956360357,2019,19,"['A5024087833', 'A5021314811', 'A5073303382']"
https://openalex.org/W4231070460,2018,19,['A5024087833']
https://openalex.org/W2586621921,2016,17,"['A5087088138', 'A5024629651', 'A5021789878', 'A5088517824']"
https://openalex.org/W4300544967,2016,17,"['A5078278862', 'A5002034958']"
https://openalex.org/W3046352512,2020,16,"['A5049119318', 'A5028348325']"
https://openalex.org/W2965409825,2021,14,"['A5051096025', 'A5055408235', 'A5024087833']"
https://openalex.org/W3186316272,2021,14,"['A5057851690', 'A5100425448', 'A5068508539']"
https://openalex.org/W3187920949,2021,14,"['A5019725977', 'A5101519226', 'A5028284958', 'A5015346458', 'A5068508539', 'A5059415539']"
https://openalex.org/W1483968019,2001,33,"['A5102727589', 'A5024087833']"
https://openalex.org/W2045951030,2004,31,"['A5110598639', 'A5112030828', 'A5082719298', 'A5010984350', 'A5087088138']"
https://openalex.org/W2168994442,2005,31,"['A5024087833', 'A5074175050', 'A5038488889']"
https://openalex.org/W60318730,1989,30,['A5087088138']
https://openalex.org/W3139419317,2004,29,['A5024087833']
https://openalex.org/W1524636165,2006,26,"['A5068978543', 'A5017601806', 'A5078931762', 'A5008449211', 'A5087088138']"
https://openalex.org/W115643736,2007,25,"['A5101656310', 'A5044008629', 'A5047970122', 'A5087088138']"
https://openalex.org/W3125665627,2008,23,"['A5070524694', 'A5033888134', 'A5024087833']"
https://openalex.org/W53356174,2011,19,"['A5002809454', 'A5041320677', 'A5052552298']"
https://openalex.org/W2114929877,2013,17,"['A5006073789', 'A5049119318', 'A5088908386']"
https://openalex.org/W2899317835,2018,17,"['A5085875759', 'A5086524212', 'A5045528962']"
https://openalex.org/W2947931965,2019,17,"['A5049119318', 'A5016783900', 'A5006073789']"
https://openalex.org/W1921398205,2016,16,"['A5050995537', 'A5078987306', 'A5055805371', 'A5002034958', 'A5040821463']"
https://openalex.org/W2483590864,2016,16,"['A5010862346', 'A5078987306', 'A5040821463', 'A5002034958']"
https://openalex.org/W2483971580,2016,16,"['A5057786199', 'A5069912937', 'A5112477207', 'A5105723395', 'A5048334108']"
https://openalex.org/W2795277328,2018,16,"['A5032839489', 'A5078987306', 'A5040821463', 'A5002034958']"
https://openalex.org/W2883286501,2018,16,"['A5019297976', 'A5089418944', 'A5107678654', 'A5017296738', 'A5112003894', 'A5054094267', 'A5087088138']"
https://openalex.org/W2911524125,2018,16,"['A5051096025', 'A5024087833']"
https://openalex.org/W2951038425,2019,16,"['A5022994077', 'A5082462234', 'A5046118655', 'A5058954591', 'A5068508539']"
https://openalex.org/W2561022382,2016,15,"['A5101688218', 'A5068054004', 'A5087088138', 'A5113453852', 'A5005791318']"
https://openalex.org/W3080889884,2020,14,"['A5000979874', 'A5013148883', 'A5002809454']"
https://openalex.org/W3169163920,2021,13,['A5060256587']
https://openalex.org/W2051405851,2003,30,['A5024087833']
https://openalex.org/W2071141824,1989,27,"['A5085934034', 'A5013225896', 'A5011820318', 'A5111558966']"
https://openalex.org/W1481520607,2006,23,"['A5102806679', 'A5024087833', 'A5040904063']"
https://openalex.org/W4254516056,2008,21,['A5024087833']
https://openalex.org/W3122331890,2009,20,"['A5084711329', 'A5033307878', 'A5024087833']"
https://openalex.org/W2108351786,2010,18,"['A5022665178', 'A5024087833']"
https://openalex.org/W1986232808,2013,16,"['A5037875361', 'A5048334108', 'A5069912937', 'A5057786199']"
https://openalex.org/W2181699195,2011,16,"['A5083930742', 'A5064218181', 'A5087787038', 'A5061596604', 'A5088230521']"
https://openalex.org/W2264473051,2015,15,"['A5072821876', 'A5051153018', 'A5024087833']"
https://openalex.org/W2953949198,2019,15,"['A5050718476', 'A5113775732', 'A5003714034', 'A5068508539']"
https://openalex.org/W1963606769,2014,14,"['A5013809375', 'A5011174001', 'A5057786199', 'A5003425648', 'A5005290550']"
https://openalex.org/W3016227400,2020,13,"['A5011820318', 'A5043990336', 'A5005798722']"
https://openalex.org/W3023361310,2020,13,['A5034362571']
https://openalex.org/W3114186958,2020,13,"['A5100425725', 'A5057851690', 'A5068508539']"
https://openalex.org/W3200732831,2021,12,"['A5050832932', 'A5072753988', 'A5082462234', 'A5070905937', 'A5068508539']"
https://openalex.org/W3201089379,2021,12,"['A5001944487', 'A5103234894', 'A5087088138', 'A5108137151', 'A5089214987']"
https://openalex.org/W1483689858,1999,28,"['A5015497452', 'A5024087833', 'A5013063623', 'A5084650901']"
https://openalex.org/W3123162992,2000,27,"['A5102727589', 'A5024087833']"
https://openalex.org/W2809435469,2005,22,['A5082353608']
https://openalex.org/W2104869523,2005,21,"['A5108504251', 'A5087088138']"
https://openalex.org/W2158083605,2007,18,"['A5101656310', 'A5047970122', 'A5087088138']"
https://openalex.org/W170385551,2010,16,"['A5089575055', 'A5068508539']"
https://openalex.org/W1543980137,2011,15,"['A5082491596', 'A5075825791', 'A5068508539']"
https://openalex.org/W2323773968,2012,15,"['A5058671942', 'A5061644142', 'A5059057591', 'A5087787038']"
https://openalex.org/W2251477123,2015,13,"['A5113775732', 'A5053822814', 'A5043567153', 'A5053850863', 'A5068508539']"
https://openalex.org/W2514506604,2017,13,"['A5040821463', 'A5047121345', 'A5041348179', 'A5052932345', 'A5055805371', 'A5078987306', 'A5101587041', 'A5002034958']"
https://openalex.org/W2740444846,2015,13,"['A5075423193', 'A5038340888', 'A5070966744', 'A5087088138']"
https://openalex.org/W2999337736,2019,13,"['A5011820318', 'A5039980118', 'A5086367709', 'A5057788395', 'A5037714222']"
https://openalex.org/W760148565,2015,13,"['A5023061106', 'A5065498907']"
https://openalex.org/W1514424689,2015,12,"['A5075017836', 'A5002034958', 'A5062403203']"
https://openalex.org/W2346221273,2016,12,"['A5032747373', 'A5002809454', 'A5016669642', 'A5019043678']"
https://openalex.org/W3163005332,2021,11,"['A5036140974', 'A5015402613', 'A5019365416', 'A5057557219', 'A5077511376', 'A5040821463', 'A5002034958', 'A5082878426']"
https://openalex.org/W3193377986,2021,11,"['A5023339675', 'A5078446912', 'A5034362571', 'A5035399743']"
https://openalex.org/W1572373279,1993,23,['A5087088138']
https://openalex.org/W1786496879,2008,15,"['A5064959527', 'A5024087833', 'A5064153354', 'A5102718845']"
https://openalex.org/W2571269426,2008,15,"['A5075564798', 'A5087088138', 'A5046006076']"
https://openalex.org/W84929356,2011,12,"['A5027966996', 'A5071710055', 'A5002809454', 'A5036266399']"
https://openalex.org/W2016561886,2013,11,"['A5060223489', 'A5002034958', 'A5040821463']"
https://openalex.org/W2137411054,2015,11,"['A5077304103', 'A5038581447', 'A5068508539']"
https://openalex.org/W2399230125,2014,11,"['A5070930882', 'A5087079534', 'A5103234894', 'A5087088138', 'A5042601761']"
https://openalex.org/W2550958186,2016,11,"['A5070966744', 'A5042218970', 'A5087088138', 'A5075423193']"
https://openalex.org/W2963225538,2017,11,"['A5079270249', 'A5070767948', 'A5088517824']"
https://openalex.org/W1984308758,2002,20,"['A5023874785', 'A5024087833']"
https://openalex.org/W2082122846,2003,19,"['A5068508539', 'A5058230090']"
https://openalex.org/W2153271112,2003,19,"['A5024087833', 'A5035995203', 'A5070714231']"
https://openalex.org/W1521922103,2008,13,"['A5015497452', 'A5083456357', 'A5024087833']"
https://openalex.org/W2186554835,2010,11,"['A5070930882', 'A5089294009', 'A5087088138']"
https://openalex.org/W4300596510,2011,11,"['A5011820318', 'A5039915143', 'A5003318200', 'A5086367709', 'A5026085036']"
https://openalex.org/W2109217456,1998,19,"['A5049119318', 'A5083078108']"
https://openalex.org/W2170549296,2007,12,"['A5101496053', 'A5087088138']"
https://openalex.org/W1973103521,1992,17,"['A5011820318', 'A5087025582', 'A5058429350']"
https://openalex.org/W3124845141,1996,17,"['A5024087833', 'A5059551399', 'A5012804414']"
https://openalex.org/W2054019351,2002,15,"['A5011820318', 'A5111558966']"
https://openalex.org/W2156082496,2004,14,"['A5019749834', 'A5049119318', 'A5100784043']"
https://openalex.org/W2107039731,2007,11,"['A5032571629', 'A5087088138']"
https://openalex.org/W1600957501,2002,14,"['A5024087833', 'A5113621267', 'A5035995203']"
https://openalex.org/W3170653984,2004,12,"['A5024087833', 'A5035995203', 'A5070714231']"
https://openalex.org/W2911257671,2006,11,['A5011820318']
https://openalex.org/W1694576407,1996,14,"['A5089808993', 'A5024087833']"
https://openalex.org/W2183075782,1987,12,"['A5108810226', 'A5078179143', 'A5016305216', 'A5103554066', 'A5103638076', 'A5090374942', 'A5087787038']"
https://openalex.org/W1981714403,2003,11,"['A5079879410', 'A5087088138']"
https://openalex.org/W1929872223,1999,13,['A5024087833']
https://openalex.org/W2280916115,1988,12,"['A5024087833', 'A5091661857']"
https://openalex.org/W2016490268,1994,12,"['A5049119318', 'A5083078108']"
https://openalex.org/W2159071801,1996,3148,"['A5002330321', 'A5007746083']"
https://openalex.org/W2096974619,2014,1561,"['A5082742221', 'A5113226689', 'A5002798141', 'A5031463408', 'A5041923525', 'A5020189261', 'A5063124604', 'A5056499434']"
https://openalex.org/W2110100895,2004,1494,"['A5064274071', 'A5008335723', 'A5023537206']"
https://openalex.org/W3013473577,2020,1350,"['A5020533147', 'A5061020925', 'A5053847761', 'A5110578651', 'A5056499434']"
https://openalex.org/W2152722155,2012,1295,"['A5056499434', 'A5062636496', 'A5081956768']"
https://openalex.org/W2128498260,2002,1215,"['A5007746083', 'A5002330321']"
https://openalex.org/W2911795125,2013,1082,"['A5056499434', 'A5081956768']"
https://openalex.org/W3125618971,2018,970,"['A5020533147', 'A5090423513', 'A5056499434']"
https://openalex.org/W3202749896,2021,962,"['A5074640940', 'A5054707908', 'A5032862939', 'A5010422300', 'A5026432396']"
https://openalex.org/W3122139608,2008,955,"['A5114406750', 'A5064158757', 'A5040225125']"
https://openalex.org/W3123021790,2021,765,"['A5039428882', 'A5057338010', 'A5006381131', 'A5018777562', 'A5054744757', 'A5015588148', 'A5027079032']"
https://openalex.org/W2913773162,2019,747,"['A5106073123', 'A5002041772', 'A5076633756']"
https://openalex.org/W2913081045,2019,737,"['A5020533147', 'A5056499434']"
https://openalex.org/W3122786119,2014,722,"['A5056499434', 'A5040287174', 'A5023764588', 'A5049664275', 'A5031845310', 'A5081956768', 'A5062636496']"
https://openalex.org/W3124726575,2021,717,"['A5020533147', 'A5076651767', 'A5052536455', 'A5021501103', 'A5080265907', 'A5056499434']"
https://openalex.org/W2169800142,2011,711,['A5056499434']
https://openalex.org/W2121067707,2009,689,"['A5056499434', 'A5021314811', 'A5027209780', 'A5064485567', 'A5081956768']"
https://openalex.org/W2097141357,2007,662,"['A5013670125', 'A5041171550']"
https://openalex.org/W2137724361,2011,643,"['A5056499434', 'A5027903946', 'A5010495671']"
https://openalex.org/W2075501719,2011,591,"['A5028180504', 'A5007746083', 'A5111539706', 'A5023578906', 'A5081685944', 'A5030956489', 'A5084294553']"
https://openalex.org/W1931771593,2013,543,"['A5031465162', 'A5108118128', 'A5081540617', 'A5103128511']"
https://openalex.org/W4249804345,1996,529,"['A5002330321', 'A5007746083']"
https://openalex.org/W3125936870,2020,525,"['A5020533147', 'A5042485179', 'A5050164598', 'A5056499434']"
https://openalex.org/W1512602432,2007,493,"['A5101751791', 'A5064274071', 'A5062811460']"
https://openalex.org/W2019377098,2014,491,"['A5089520284', 'A5070856464', 'A5013670125', 'A5030006518', 'A5008389022']"
https://openalex.org/W2544158810,2011,478,"['A5081008532', 'A5040448723', 'A5004868515', 'A5062093738']"
https://openalex.org/W2286696846,2016,477,"['A5030079806', 'A5102926876', 'A5078581523', 'A5056499434']"
https://openalex.org/W2128780239,2010,464,"['A5006559598', 'A5018531683', 'A5070446713', 'A5112320499', 'A5103470033']"
https://openalex.org/W3124682720,2014,425,"['A5040287174', 'A5081956768', 'A5056499434']"
https://openalex.org/W2149988075,2003,408,"['A5049418181', 'A5013670125']"
https://openalex.org/W4232317699,2020,397,"['A5020533147', 'A5061020925', 'A5031000779', 'A5110578651', 'A5056499434']"
https://openalex.org/W2134746982,2008,390,"['A5114406750', 'A5064158757', 'A5040225125']"
https://openalex.org/W2039968814,2004,383,"['A5038637784', 'A5013670125', 'A5002785992', 'A5010679625']"
https://openalex.org/W3125155548,2007,383,"['A5015882940', 'A5032996798', 'A5012605192', 'A5101581868', 'A5087570337', 'A5007746083']"
https://openalex.org/W3121198697,2016,354,['A5056499434']
https://openalex.org/W3124416153,2012,344,"['A5013873819', 'A5056499434', 'A5024303852']"
https://openalex.org/W2166730394,2014,336,"['A5054395332', 'A5054707908', 'A5027036879', 'A5074093929']"
https://openalex.org/W2133772963,2011,333,"['A5056499434', 'A5081956768']"
https://openalex.org/W2106748507,2008,329,"['A5017534262', 'A5005005137']"
https://openalex.org/W2072455842,2014,328,"['A5027074094', 'A5056499434', 'A5040287174', 'A5081956768']"
https://openalex.org/W2061651455,2014,326,"['A5081008532', 'A5036258938', 'A5034406723']"
https://openalex.org/W3124645392,2011,321,"['A5064158757', 'A5022540761', 'A5023905564', 'A5114406750']"
https://openalex.org/W1437329646,2015,318,"['A5040887030', 'A5002455634', 'A5056499434', 'A5010495671']"
https://openalex.org/W3125427501,2016,318,"['A5056499434', 'A5053559282', 'A5024663213', 'A5068651250', 'A5050021092']"
https://openalex.org/W2045453095,2012,316,"['A5053488778', 'A5087884109', 'A5081008532', 'A5011734740']"
https://openalex.org/W2978422749,2011,308,"['A5064158757', 'A5022540761', 'A5023905564', 'A5114406750']"
https://openalex.org/W2236311326,2016,295,"['A5042485179', 'A5056499434']"
https://openalex.org/W2105123723,2014,274,"['A5056499434', 'A5081956768', 'A5082330712', 'A5010495671']"
https://openalex.org/W3124237555,2009,274,"['A5114406750', 'A5064158757', 'A5040225125']"
https://openalex.org/W2616446878,2017,268,"['A5013670125', 'A5066493067']"
https://openalex.org/W4292121845,2022,267,"['A5076286335', 'A5024549881', 'A5058408154', 'A5100450462', 'A5005554337', 'A5100383731', 'A5005779176']"
https://openalex.org/W2159558768,2013,262,"['A5031982402', 'A5102926876', 'A5056499434', 'A5081956768']"
https://openalex.org/W3125169308,2015,256,"['A5040287174', 'A5056499434']"
https://openalex.org/W2145017102,2012,234,"['A5089075083', 'A5083299717', 'A5056499434', 'A5081956768']"
https://openalex.org/W2269646235,2016,228,"['A5074995102', 'A5101489444', 'A5081008532', 'A5023892723', 'A5078886343']"
